consultation_id,consultant_id,customer_id,start_time,end_time,consultation_date,resolution_type,satisfaction_score
21179,10,1414,2025-03-28 15:39:28,2025-03-28 16:17:28,2025-03-28,완료,3
21180,2,3049,2025-02-12 15:50:31,2025-02-12 15:58:31,2025-02-12,이관,5
21181,8,4720,2025-07-25 16:50:17,2025-07-25 17:18:17,2025-07-25,이관,5
21182,8,4471,2025-08-18 14:10:13,2025-08-18 14:44:13,2025-08-18,보류,4
21183,7,333,2025-07-29 15:46:53,2025-07-29 15:52:53,2025-07-29,이관,3
21184,8,1585,2025-02-24 15:32:35,2025-02-24 15:47:35,2025-02-24,반려,4
21185,19,3251,2025-06-17 15:52:40,2025-06-17 16:10:40,2025-06-17,반려,3
21186,5,3928,2025-03-05 12:20:19,2025-03-05 13:00:19,2025-03-05,반려,5
21187,14,3263,2025-08-19 15:25:03,2025-08-19 15:39:03,2025-08-19,반려,4
21188,10,2998,2025-07-01 13:09:01,2025-07-01 13:19:01,2025-07-01,반려,3
21189,3,3241,2025-06-23 15:22:17,2025-06-23 15:27:17,2025-06-23,완료,5
21190,18,1308,2025-06-10 15:19:35,2025-06-10 15:48:35,2025-06-10,완료,4
21191,9,4156,2025-04-10 13:23:30,2025-04-10 13:59:30,2025-04-10,완료,5
21192,18,2651,2025-04-18 16:24:11,2025-04-18 16:40:11,2025-04-18,이관,4
21193,13,212,2025-01-13 15:37:30,2025-01-13 16:00:30,2025-01-13,이관,3
21194,20,3774,2025-05-27 09:22:17,2025-05-27 10:05:17,2025-05-27,완료,4
21195,5,1860,2025-08-15 14:14:36,2025-08-15 14:51:36,2025-08-15,보류,5
21196,12,3352,2025-03-14 12:22:51,2025-03-14 12:31:51,2025-03-14,보류,4
21197,13,1497,2025-05-12 16:49:14,2025-05-12 17:20:14,2025-05-12,완료,5
21198,18,3965,2025-02-11 15:56:18,2025-02-11 16:38:18,2025-02-11,반려,3
21199,14,1743,2025-05-19 12:34:30,2025-05-19 12:51:30,2025-05-19,완료,5
21200,15,1351,2025-06-12 15:21:58,2025-06-12 15:56:58,2025-06-12,보류,5
21201,19,4679,2025-01-29 14:46:42,2025-01-29 15:02:42,2025-01-29,완료,5
21202,6,490,2025-06-05 12:27:34,2025-06-05 12:43:34,2025-06-05,이관,3
21203,12,2080,2025-07-01 13:17:52,2025-07-01 13:46:52,2025-07-01,완료,3
21204,12,4104,2025-02-04 12:59:42,2025-02-04 13:21:42,2025-02-04,완료,5
21205,7,4991,2025-08-12 12:17:22,2025-08-12 12:28:22,2025-08-12,반려,3
21206,16,3818,2025-08-12 12:00:18,2025-08-12 12:28:18,2025-08-12,보류,3
21207,14,4525,2025-01-17 14:04:48,2025-01-17 14:42:48,2025-01-17,보류,3
21208,14,3524,2025-05-06 17:54:21,2025-05-06 18:20:21,2025-05-06,반려,3
21209,4,2975,2025-02-14 13:42:31,2025-02-14 14:00:31,2025-02-14,완료,5
21210,1,2571,2025-04-11 12:20:44,2025-04-11 12:48:44,2025-04-11,완료,5
21211,12,466,2025-01-27 15:10:08,2025-01-27 15:49:08,2025-01-27,보류,5
21212,19,4776,2025-07-07 13:11:49,2025-07-07 13:25:49,2025-07-07,반려,5
21213,19,564,2025-07-21 10:59:37,2025-07-21 11:28:37,2025-07-21,이관,5
21214,20,4834,2025-06-17 09:24:33,2025-06-17 09:30:33,2025-06-17,이관,5
21215,10,3627,2025-01-23 10:20:42,2025-01-23 11:03:42,2025-01-23,반려,4
21216,15,3107,2025-05-28 15:07:41,2025-05-28 15:29:41,2025-05-28,이관,3
21217,19,757,2025-02-17 10:47:04,2025-02-17 11:27:04,2025-02-17,완료,4
21218,20,681,2025-06-19 10:26:50,2025-06-19 11:10:50,2025-06-19,완료,3
21219,1,3723,2025-06-26 15:18:44,2025-06-26 15:30:44,2025-06-26,반려,3
21220,4,3110,2025-04-01 14:05:49,2025-04-01 14:10:49,2025-04-01,보류,3
21221,10,2444,2025-01-23 13:26:08,2025-01-23 13:33:08,2025-01-23,반려,4
21222,1,632,2025-05-29 14:07:09,2025-05-29 14:31:09,2025-05-29,완료,4
21223,4,20,2025-02-12 13:52:28,2025-02-12 14:10:28,2025-02-12,보류,3
21224,16,3981,2025-01-23 14:26:38,2025-01-23 15:09:38,2025-01-23,보류,5
21225,17,4930,2025-07-25 12:01:16,2025-07-25 12:27:16,2025-07-25,보류,3
21226,14,278,2025-03-04 10:34:51,2025-03-04 10:52:51,2025-03-04,반려,3
21227,17,2188,2025-06-16 15:42:27,2025-06-16 16:13:27,2025-06-16,완료,4
21228,18,541,2025-03-31 15:47:42,2025-03-31 16:10:42,2025-03-31,보류,3
21229,18,3516,2025-07-02 15:59:56,2025-07-02 16:15:56,2025-07-02,완료,5
21230,14,2378,2025-01-10 17:31:13,2025-01-10 17:43:13,2025-01-10,이관,4
21231,5,4911,2025-08-19 14:14:25,2025-08-19 14:42:25,2025-08-19,완료,3
21232,6,1546,2025-06-19 15:51:55,2025-06-19 16:00:55,2025-06-19,완료,5
21233,15,4120,2025-02-27 17:08:13,2025-02-27 17:50:13,2025-02-27,반려,4
21234,8,2506,2025-02-28 16:42:01,2025-02-28 17:15:01,2025-02-28,이관,4
21235,2,2339,2025-02-28 11:19:19,2025-02-28 11:25:19,2025-02-28,완료,3
21236,12,1948,2025-07-25 14:58:36,2025-07-25 15:42:36,2025-07-25,보류,3
21237,18,383,2025-01-03 14:38:37,2025-01-03 15:18:37,2025-01-03,이관,4
21238,15,1499,2025-01-10 13:04:18,2025-01-10 13:39:18,2025-01-10,완료,3
21239,8,3612,2025-03-31 14:53:50,2025-03-31 14:59:50,2025-03-31,완료,5
21240,11,306,2025-06-02 13:56:04,2025-06-02 14:08:04,2025-06-02,완료,5
21241,2,1047,2025-08-15 13:12:21,2025-08-15 13:21:21,2025-08-15,완료,4
21242,1,1250,2025-07-04 15:53:54,2025-07-04 16:29:54,2025-07-04,보류,4
21243,4,1863,2025-02-03 15:46:15,2025-02-03 16:16:15,2025-02-03,반려,5
21244,3,1946,2025-02-27 10:44:59,2025-02-27 11:28:59,2025-02-27,이관,3
21245,8,1910,2025-01-29 14:08:51,2025-01-29 14:43:51,2025-01-29,보류,5
21246,2,3929,2025-01-29 14:59:58,2025-01-29 15:09:58,2025-01-29,이관,4
21247,6,2569,2025-04-16 16:32:02,2025-04-16 16:56:02,2025-04-16,이관,3
21248,2,4411,2025-02-06 10:22:39,2025-02-06 10:53:39,2025-02-06,보류,5
21249,20,3391,2025-01-01 12:49:33,2025-01-01 13:24:33,2025-01-01,완료,4
21250,7,1214,2025-08-21 16:11:39,2025-08-21 16:51:39,2025-08-21,반려,4
21251,20,1291,2025-02-05 14:29:07,2025-02-05 15:09:07,2025-02-05,이관,5
21252,2,1052,2025-06-24 15:37:07,2025-06-24 15:56:07,2025-06-24,완료,4
21253,3,4323,2025-05-16 13:29:17,2025-05-16 14:04:17,2025-05-16,이관,3
21254,7,127,2025-08-15 13:46:07,2025-08-15 14:07:07,2025-08-15,이관,3
21255,5,4590,2025-05-13 15:13:59,2025-05-13 15:25:59,2025-05-13,완료,5
21256,16,4310,2025-01-08 17:49:03,2025-01-08 18:10:03,2025-01-08,보류,4
21257,19,3043,2025-03-11 10:23:34,2025-03-11 10:48:34,2025-03-11,보류,5
21258,9,755,2025-08-14 14:59:36,2025-08-14 15:18:36,2025-08-14,이관,3
21259,20,4202,2025-07-03 13:44:07,2025-07-03 14:24:07,2025-07-03,보류,5
21260,10,1285,2025-03-27 14:34:25,2025-03-27 14:47:25,2025-03-27,이관,3
21261,20,2001,2025-05-07 14:51:29,2025-05-07 15:04:29,2025-05-07,보류,5
21262,5,2279,2025-08-04 15:52:07,2025-08-04 16:32:07,2025-08-04,완료,4
21263,9,4410,2025-08-01 14:27:20,2025-08-01 14:47:20,2025-08-01,보류,4
21264,20,1252,2025-01-17 15:53:16,2025-01-17 16:35:16,2025-01-17,보류,4
21265,14,3249,2025-06-19 11:33:47,2025-06-19 12:01:47,2025-06-19,보류,4
21266,16,3935,2025-02-06 13:39:14,2025-02-06 14:04:14,2025-02-06,반려,5
21267,6,3844,2025-05-22 14:59:05,2025-05-22 15:36:05,2025-05-22,보류,4
21268,3,387,2025-05-23 13:05:40,2025-05-23 13:44:40,2025-05-23,보류,4
21269,19,753,2025-07-04 13:53:33,2025-07-04 14:32:33,2025-07-04,완료,5
21270,13,1538,2025-02-04 11:54:46,2025-02-04 12:31:46,2025-02-04,반려,3
21271,2,4963,2025-02-13 13:33:00,2025-02-13 13:52:00,2025-02-13,이관,5
21272,7,2707,2025-06-11 14:50:24,2025-06-11 15:23:24,2025-06-11,보류,4
21273,19,791,2025-05-01 13:37:21,2025-05-01 14:04:21,2025-05-01,이관,4
21274,9,4894,2025-07-18 15:12:37,2025-07-18 15:51:37,2025-07-18,보류,4
21275,12,1405,2025-07-07 10:58:13,2025-07-07 11:10:13,2025-07-07,이관,3
21276,19,3966,2025-06-20 17:37:23,2025-06-20 18:00:23,2025-06-20,보류,5
21277,3,3752,2025-03-12 13:11:47,2025-03-12 13:36:47,2025-03-12,보류,3
21278,2,2446,2025-04-09 14:37:48,2025-04-09 14:42:48,2025-04-09,반려,4
21279,3,644,2025-03-06 16:54:56,2025-03-06 17:03:56,2025-03-06,이관,3
21280,5,3288,2025-07-08 11:44:35,2025-07-08 12:27:35,2025-07-08,이관,3
21281,7,2578,2025-04-03 14:36:25,2025-04-03 15:19:25,2025-04-03,이관,5
21282,19,4162,2025-03-25 16:16:56,2025-03-25 16:42:56,2025-03-25,이관,4
21283,9,2067,2025-08-18 09:34:11,2025-08-18 10:01:11,2025-08-18,반려,3
21284,14,2942,2025-07-08 13:18:22,2025-07-08 14:01:22,2025-07-08,보류,3
21285,7,3087,2025-01-31 09:59:04,2025-01-31 10:18:04,2025-01-31,보류,3
21286,7,2497,2025-07-17 10:56:07,2025-07-17 11:22:07,2025-07-17,보류,3
21287,5,3172,2025-06-10 14:36:43,2025-06-10 14:49:43,2025-06-10,반려,3
21288,14,4155,2025-03-24 12:07:55,2025-03-24 12:34:55,2025-03-24,이관,3
21289,4,3037,2025-03-04 14:51:59,2025-03-04 15:30:59,2025-03-04,이관,3
21290,2,4041,2025-02-12 13:33:43,2025-02-12 13:40:43,2025-02-12,완료,5
21291,4,478,2025-04-24 15:00:39,2025-04-24 15:38:39,2025-04-24,반려,5
21292,8,3024,2025-06-25 10:06:34,2025-06-25 10:44:34,2025-06-25,완료,5
21293,5,3217,2025-08-22 15:00:43,2025-08-22 15:34:43,2025-08-22,이관,4
21294,2,4259,2025-01-08 11:27:10,2025-01-08 11:47:10,2025-01-08,완료,5
21295,9,1564,2025-07-08 14:19:53,2025-07-08 14:27:53,2025-07-08,완료,3
21296,20,11,2025-07-30 17:19:25,2025-07-30 17:27:25,2025-07-30,반려,4
21297,5,846,2025-07-25 09:20:38,2025-07-25 09:51:38,2025-07-25,이관,3
21298,14,2957,2025-03-27 10:19:51,2025-03-27 10:52:51,2025-03-27,보류,4
21299,16,2383,2025-08-21 15:38:48,2025-08-21 16:22:48,2025-08-21,완료,5
21300,14,1870,2025-01-09 15:03:32,2025-01-09 15:44:32,2025-01-09,반려,3
21301,3,4241,2025-03-19 14:19:30,2025-03-19 14:47:30,2025-03-19,반려,3
21302,16,2836,2025-06-05 14:23:57,2025-06-05 14:53:57,2025-06-05,이관,3
21303,18,4367,2025-07-29 14:19:36,2025-07-29 15:01:36,2025-07-29,보류,5
21304,11,393,2025-03-24 09:49:15,2025-03-24 10:22:15,2025-03-24,반려,4
21305,4,613,2025-05-13 11:57:40,2025-05-13 12:03:40,2025-05-13,완료,4
21306,3,4698,2025-08-20 10:56:44,2025-08-20 11:03:44,2025-08-20,반려,4
21307,16,3911,2025-07-04 15:05:45,2025-07-04 15:15:45,2025-07-04,반려,5
21308,14,4026,2025-06-11 14:56:30,2025-06-11 15:03:30,2025-06-11,완료,3
21309,12,540,2025-01-01 11:33:31,2025-01-01 11:43:31,2025-01-01,이관,5
21310,17,4424,2025-08-07 10:21:55,2025-08-07 11:03:55,2025-08-07,완료,3
21311,18,3178,2025-02-07 09:46:40,2025-02-07 09:56:40,2025-02-07,완료,5
21312,11,562,2025-05-29 14:50:31,2025-05-29 15:15:31,2025-05-29,완료,5
21313,19,1961,2025-08-15 09:13:04,2025-08-15 09:38:04,2025-08-15,이관,5
21314,10,1054,2025-02-28 16:02:14,2025-02-28 16:37:14,2025-02-28,반려,4
21315,16,2863,2025-03-14 12:45:59,2025-03-14 13:28:59,2025-03-14,보류,3
21316,3,4570,2025-05-30 17:45:55,2025-05-30 18:09:55,2025-05-30,반려,5
21317,13,248,2025-01-28 14:49:54,2025-01-28 15:16:54,2025-01-28,보류,4
21318,20,3802,2025-05-01 13:01:29,2025-05-01 13:27:29,2025-05-01,반려,5
21319,7,4178,2025-07-08 13:09:54,2025-07-08 13:36:54,2025-07-08,이관,3
21320,19,1011,2025-06-13 17:59:24,2025-06-13 18:22:24,2025-06-13,완료,5
21321,16,1019,2025-06-04 15:19:22,2025-06-04 15:35:22,2025-06-04,보류,5
21322,15,3720,2025-08-13 14:14:17,2025-08-13 14:39:17,2025-08-13,보류,3
21323,3,1624,2025-08-05 11:27:06,2025-08-05 12:04:06,2025-08-05,완료,5
21324,20,4178,2025-02-17 14:51:32,2025-02-17 15:32:32,2025-02-17,보류,3
21325,1,933,2025-08-14 13:16:17,2025-08-14 13:31:17,2025-08-14,완료,3
21326,1,2770,2025-01-29 10:08:16,2025-01-29 10:19:16,2025-01-29,반려,3
21327,1,503,2025-01-17 13:34:11,2025-01-17 13:45:11,2025-01-17,반려,3
21328,14,1137,2025-04-01 15:24:58,2025-04-01 16:06:58,2025-04-01,완료,3
21329,3,1138,2025-07-29 15:44:33,2025-07-29 15:58:33,2025-07-29,완료,3
21330,20,1321,2025-04-18 17:33:06,2025-04-18 17:49:06,2025-04-18,이관,4
21331,5,2845,2025-04-29 15:58:35,2025-04-29 16:19:35,2025-04-29,완료,3
21332,17,3310,2025-05-13 09:28:25,2025-05-13 09:37:25,2025-05-13,반려,4
21333,10,135,2025-03-24 14:40:15,2025-03-24 14:58:15,2025-03-24,반려,4
21334,5,3767,2025-08-12 09:53:17,2025-08-12 10:13:17,2025-08-12,이관,5
21335,4,2298,2025-06-05 15:42:05,2025-06-05 16:22:05,2025-06-05,완료,3
21336,15,748,2025-01-02 09:11:49,2025-01-02 09:53:49,2025-01-02,보류,5
21337,17,4690,2025-05-28 14:15:22,2025-05-28 14:20:22,2025-05-28,이관,3
21338,5,3545,2025-08-15 15:03:09,2025-08-15 15:26:09,2025-08-15,완료,5
21339,1,2575,2025-02-03 15:32:53,2025-02-03 15:46:53,2025-02-03,반려,3
21340,3,661,2025-03-06 12:20:00,2025-03-06 12:47:00,2025-03-06,완료,4
21341,8,1916,2025-01-09 10:37:03,2025-01-09 11:04:03,2025-01-09,반려,3
21342,15,2341,2025-03-11 11:00:47,2025-03-11 11:29:47,2025-03-11,이관,5
21343,12,2737,2025-06-20 13:11:26,2025-06-20 13:39:26,2025-06-20,보류,4
21344,17,4228,2025-03-25 17:35:48,2025-03-25 17:45:48,2025-03-25,보류,5
21345,10,4344,2025-05-01 14:22:21,2025-05-01 14:32:21,2025-05-01,반려,4
21346,14,1128,2025-06-09 15:54:13,2025-06-09 16:12:13,2025-06-09,반려,3
21347,16,7,2025-05-22 10:18:23,2025-05-22 10:31:23,2025-05-22,완료,5
21348,14,946,2025-07-29 09:35:37,2025-07-29 09:52:37,2025-07-29,반려,5
21349,1,3888,2025-06-09 17:49:23,2025-06-09 18:13:23,2025-06-09,보류,4
21350,20,3523,2025-04-21 12:15:14,2025-04-21 12:58:14,2025-04-21,이관,4
21351,5,559,2025-07-07 10:56:28,2025-07-07 11:03:28,2025-07-07,이관,4
21352,8,72,2025-05-12 13:08:18,2025-05-12 13:41:18,2025-05-12,완료,4
21353,11,2745,2025-08-19 09:12:40,2025-08-19 09:47:40,2025-08-19,보류,5
21354,9,1187,2025-01-21 16:38:22,2025-01-21 16:53:22,2025-01-21,반려,4
21355,4,3235,2025-02-20 14:07:40,2025-02-20 14:13:40,2025-02-20,반려,5
21356,19,2875,2025-08-15 15:08:40,2025-08-15 15:27:40,2025-08-15,반려,5
21357,1,2834,2025-01-03 15:14:37,2025-01-03 15:44:37,2025-01-03,이관,3
21358,3,1544,2025-05-16 14:34:00,2025-05-16 15:06:00,2025-05-16,이관,5
21359,8,3034,2025-04-02 13:59:37,2025-04-02 14:41:37,2025-04-02,완료,3
21360,15,1219,2025-06-18 15:46:22,2025-06-18 16:17:22,2025-06-18,보류,3
21361,15,201,2025-08-07 10:17:44,2025-08-07 10:56:44,2025-08-07,이관,5
21362,15,1140,2025-02-25 09:44:38,2025-02-25 10:13:38,2025-02-25,보류,3
21363,13,4334,2025-02-07 13:48:44,2025-02-07 14:24:44,2025-02-07,보류,4
21364,9,3666,2025-03-11 16:51:33,2025-03-11 17:31:33,2025-03-11,완료,4
21365,8,1560,2025-01-22 10:09:44,2025-01-22 10:23:44,2025-01-22,이관,5
21366,9,4548,2025-05-21 13:42:55,2025-05-21 13:51:55,2025-05-21,완료,4
21367,14,2157,2025-02-21 09:00:36,2025-02-21 09:11:36,2025-02-21,보류,4
21368,7,101,2025-05-05 11:19:45,2025-05-05 11:26:45,2025-05-05,이관,5
21369,3,1991,2025-03-28 14:29:49,2025-03-28 15:01:49,2025-03-28,반려,5
21370,8,3576,2025-03-28 10:58:17,2025-03-28 11:25:17,2025-03-28,이관,5
21371,1,258,2025-01-24 09:04:10,2025-01-24 09:24:10,2025-01-24,반려,4
21372,8,2977,2025-06-16 17:43:25,2025-06-16 18:11:25,2025-06-16,보류,3
21373,4,2042,2025-06-26 14:58:10,2025-06-26 15:10:10,2025-06-26,완료,5
21374,7,3847,2025-06-24 15:10:45,2025-06-24 15:25:45,2025-06-24,완료,4
21375,15,3923,2025-06-09 12:22:03,2025-06-09 12:57:03,2025-06-09,완료,5
21376,9,1098,2025-03-19 11:12:09,2025-03-19 11:38:09,2025-03-19,완료,3
21377,15,758,2025-01-14 16:27:29,2025-01-14 16:43:29,2025-01-14,보류,3
21378,4,360,2025-06-17 16:29:41,2025-06-17 16:45:41,2025-06-17,반려,5
21379,6,1990,2025-02-18 13:42:35,2025-02-18 14:01:35,2025-02-18,이관,3
21380,14,1420,2025-07-15 15:21:37,2025-07-15 16:02:37,2025-07-15,완료,3
21381,19,1,2025-03-21 10:17:29,2025-03-21 10:51:29,2025-03-21,완료,4
21382,9,2671,2025-08-14 09:07:29,2025-08-14 09:28:29,2025-08-14,이관,4
21383,5,706,2025-03-04 13:21:26,2025-03-04 13:28:26,2025-03-04,완료,5
21384,17,2745,2025-05-23 10:46:17,2025-05-23 11:29:17,2025-05-23,이관,4
21385,12,4256,2025-05-15 09:59:51,2025-05-15 10:20:51,2025-05-15,보류,3
21386,3,4013,2025-04-08 13:17:59,2025-04-08 13:50:59,2025-04-08,반려,3
21387,18,4006,2025-08-07 14:00:57,2025-08-07 14:43:57,2025-08-07,이관,3
21388,19,4449,2025-02-05 09:36:17,2025-02-05 09:50:17,2025-02-05,반려,5
21389,11,4783,2025-03-19 15:39:55,2025-03-19 16:08:55,2025-03-19,보류,3
21390,9,2572,2025-07-10 09:48:28,2025-07-10 10:02:28,2025-07-10,반려,5
21391,1,2914,2025-06-20 17:01:09,2025-06-20 17:30:09,2025-06-20,완료,3
21392,10,2881,2025-04-02 13:31:58,2025-04-02 14:15:58,2025-04-02,반려,4
21393,20,733,2025-07-23 11:28:41,2025-07-23 11:33:41,2025-07-23,반려,3
21394,3,1683,2025-03-18 09:28:26,2025-03-18 09:59:26,2025-03-18,보류,4
21395,3,2041,2025-01-31 13:22:52,2025-01-31 14:04:52,2025-01-31,이관,4
21396,1,2404,2025-07-15 13:49:18,2025-07-15 14:28:18,2025-07-15,완료,4
21397,6,58,2025-02-12 13:39:19,2025-02-12 13:54:19,2025-02-12,보류,4
21398,16,2843,2025-08-13 16:54:00,2025-08-13 17:20:00,2025-08-13,이관,3
21399,5,3318,2025-03-20 17:14:41,2025-03-20 17:49:41,2025-03-20,보류,3
21400,4,132,2025-05-16 17:33:53,2025-05-16 17:48:53,2025-05-16,보류,4
21401,7,2077,2025-05-16 15:39:04,2025-05-16 16:06:04,2025-05-16,보류,5
21402,18,132,2025-03-25 14:06:36,2025-03-25 14:26:36,2025-03-25,반려,4
21403,4,2451,2025-08-13 13:07:16,2025-08-13 13:47:16,2025-08-13,이관,5
21404,7,843,2025-05-28 11:17:18,2025-05-28 11:55:18,2025-05-28,이관,3
21405,14,181,2025-06-25 15:03:51,2025-06-25 15:12:51,2025-06-25,보류,4
21406,17,692,2025-07-21 14:50:44,2025-07-21 15:19:44,2025-07-21,완료,3
21407,19,4644,2025-02-25 15:19:28,2025-02-25 15:35:28,2025-02-25,반려,5
21408,1,4352,2025-04-03 11:31:54,2025-04-03 12:09:54,2025-04-03,반려,3
21409,20,1070,2025-07-31 15:40:32,2025-07-31 16:06:32,2025-07-31,이관,5
21410,15,655,2025-08-08 09:28:46,2025-08-08 09:49:46,2025-08-08,이관,4
21411,20,2795,2025-04-18 13:18:42,2025-04-18 13:53:42,2025-04-18,반려,3
21412,3,3871,2025-01-16 10:18:55,2025-01-16 10:37:55,2025-01-16,반려,3
21413,5,4667,2025-04-02 13:08:29,2025-04-02 13:50:29,2025-04-02,반려,5
21414,10,4888,2025-07-29 14:49:31,2025-07-29 15:31:31,2025-07-29,이관,5
21415,3,59,2025-01-28 13:25:34,2025-01-28 13:33:34,2025-01-28,완료,3
21416,4,902,2025-02-07 14:00:23,2025-02-07 14:27:23,2025-02-07,완료,4
21417,19,2886,2025-02-12 10:16:25,2025-02-12 10:30:25,2025-02-12,완료,3
21418,8,243,2025-05-22 13:04:12,2025-05-22 13:16:12,2025-05-22,반려,4
21419,7,3124,2025-04-18 17:14:17,2025-04-18 17:54:17,2025-04-18,완료,3
21420,13,3266,2025-02-27 14:32:58,2025-02-27 15:02:58,2025-02-27,이관,4
21421,8,4482,2025-01-13 15:05:03,2025-01-13 15:44:03,2025-01-13,이관,5
21422,4,3912,2025-06-19 09:50:42,2025-06-19 10:17:42,2025-06-19,완료,3
21423,5,4761,2025-01-28 14:20:40,2025-01-28 14:37:40,2025-01-28,보류,4
21424,7,4127,2025-05-27 14:27:04,2025-05-27 14:51:04,2025-05-27,완료,3
21425,3,2604,2025-04-30 14:50:54,2025-04-30 15:20:54,2025-04-30,보류,4
21426,13,296,2025-01-22 13:01:37,2025-01-22 13:45:37,2025-01-22,완료,4
21427,11,2825,2025-06-11 13:30:22,2025-06-11 13:51:22,2025-06-11,보류,4
21428,14,1283,2025-05-22 17:59:17,2025-05-22 18:22:17,2025-05-22,반려,5
21429,1,3754,2025-08-14 17:36:38,2025-08-14 18:03:38,2025-08-14,이관,3
21430,14,2486,2025-08-13 17:09:01,2025-08-13 17:24:01,2025-08-13,완료,4
21431,10,1892,2025-06-23 12:11:40,2025-06-23 12:43:40,2025-06-23,완료,3
21432,11,3221,2025-05-08 15:21:05,2025-05-08 15:50:05,2025-05-08,반려,4
21433,1,1246,2025-05-06 12:09:02,2025-05-06 12:24:02,2025-05-06,보류,5
21434,8,2742,2025-07-18 09:55:56,2025-07-18 10:20:56,2025-07-18,반려,5
21435,17,996,2025-06-25 17:54:49,2025-06-25 18:38:49,2025-06-25,이관,4
21436,12,485,2025-01-10 13:02:58,2025-01-10 13:30:58,2025-01-10,보류,5
21437,12,946,2025-04-11 14:13:25,2025-04-11 14:26:25,2025-04-11,반려,5
21438,11,3978,2025-01-24 12:58:27,2025-01-24 13:21:27,2025-01-24,완료,5
21439,10,4376,2025-06-16 16:20:08,2025-06-16 16:49:08,2025-06-16,완료,3
21440,10,157,2025-02-28 13:49:38,2025-02-28 14:05:38,2025-02-28,완료,5
21441,4,1762,2025-05-15 12:39:49,2025-05-15 12:53:49,2025-05-15,보류,4
21442,7,1465,2025-05-20 09:02:54,2025-05-20 09:23:54,2025-05-20,보류,3
21443,12,3291,2025-07-25 15:40:32,2025-07-25 16:07:32,2025-07-25,반려,5
21444,18,718,2025-03-31 11:09:05,2025-03-31 11:22:05,2025-03-31,이관,4
21445,3,3587,2025-01-14 13:29:40,2025-01-14 13:37:40,2025-01-14,반려,4
21446,14,169,2025-04-14 17:57:51,2025-04-14 18:06:51,2025-04-14,완료,3
21447,4,3074,2025-03-11 12:57:24,2025-03-11 13:11:24,2025-03-11,보류,4
21448,3,2987,2025-03-17 14:41:16,2025-03-17 14:53:16,2025-03-17,보류,5
21449,7,1162,2025-02-28 17:58:11,2025-02-28 18:26:11,2025-02-28,반려,5
21450,16,514,2025-01-22 13:03:43,2025-01-22 13:40:43,2025-01-22,이관,3
21451,12,4016,2025-04-21 13:11:03,2025-04-21 13:48:03,2025-04-21,보류,5
21452,4,3256,2025-03-06 10:12:56,2025-03-06 10:18:56,2025-03-06,반려,3
21453,20,3796,2025-01-27 17:16:12,2025-01-27 17:45:12,2025-01-27,완료,3
21454,8,4923,2025-06-25 10:38:08,2025-06-25 11:18:08,2025-06-25,반려,4
21455,3,197,2025-01-22 15:06:11,2025-01-22 15:18:11,2025-01-22,이관,3
21456,7,2412,2025-02-05 10:00:58,2025-02-05 10:18:58,2025-02-05,이관,4
21457,16,3180,2025-01-09 14:42:09,2025-01-09 15:08:09,2025-01-09,반려,5
21458,13,4033,2025-04-07 16:40:27,2025-04-07 17:00:27,2025-04-07,보류,5
21459,6,2262,2025-07-22 14:07:03,2025-07-22 14:12:03,2025-07-22,이관,3
21460,19,2833,2025-02-13 12:28:43,2025-02-13 12:45:43,2025-02-13,반려,3
21461,18,803,2025-03-18 13:19:08,2025-03-18 13:47:08,2025-03-18,반려,5
21462,4,4799,2025-05-20 13:32:10,2025-05-20 14:04:10,2025-05-20,반려,5
21463,4,262,2025-05-05 15:11:12,2025-05-05 15:16:12,2025-05-05,보류,4
21464,14,2326,2025-06-23 12:36:52,2025-06-23 12:43:52,2025-06-23,반려,4
21465,6,1092,2025-03-11 17:05:33,2025-03-11 17:49:33,2025-03-11,보류,5
21466,6,64,2025-07-10 14:53:47,2025-07-10 14:58:47,2025-07-10,이관,3
21467,12,3571,2025-06-17 15:06:01,2025-06-17 15:50:01,2025-06-17,보류,3
21468,4,185,2025-03-06 17:26:21,2025-03-06 17:32:21,2025-03-06,이관,4
21469,20,2697,2025-01-08 13:29:14,2025-01-08 14:09:14,2025-01-08,보류,5
21470,19,1030,2025-08-22 09:28:56,2025-08-22 09:47:56,2025-08-22,보류,5
21471,3,2728,2025-06-19 16:34:35,2025-06-19 16:47:35,2025-06-19,완료,3
21472,12,756,2025-06-16 09:50:35,2025-06-16 10:18:35,2025-06-16,이관,3
21473,13,3286,2025-07-21 15:46:10,2025-07-21 16:05:10,2025-07-21,보류,4
21474,2,1267,2025-02-14 13:21:13,2025-02-14 13:41:13,2025-02-14,이관,3
21475,3,936,2025-07-25 17:32:50,2025-07-25 17:41:50,2025-07-25,반려,5
21476,15,2316,2025-04-01 17:12:29,2025-04-01 17:40:29,2025-04-01,완료,3
21477,9,931,2025-04-14 14:37:34,2025-04-14 14:54:34,2025-04-14,반려,5
21478,6,182,2025-04-11 17:02:06,2025-04-11 17:33:06,2025-04-11,반려,5
21479,1,602,2025-04-08 15:22:02,2025-04-08 15:40:02,2025-04-08,보류,4
21480,3,3143,2025-08-25 12:21:48,2025-08-25 12:38:48,2025-08-25,완료,3
21481,2,2766,2025-06-26 09:27:48,2025-06-26 10:00:48,2025-06-26,보류,5
21482,5,3127,2025-02-14 16:39:01,2025-02-14 17:09:01,2025-02-14,완료,3
